"hgnc_symbol","gene_biotype","ensembl_gene_id","description"
"TOMM20","protein_coding","ENSG00000173726","Enables protein-transporting ATPase activity and unfolded protein binding activity. Involved in protein targeting to mitochondrion. Located in mitochondria-associated endoplasmic reticulum membrane and mitochondrial outer membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"SPTBN2","protein_coding","ENSG00000173898","Spectrins are principle components of a cell's membrane-cytoskeleton and are composed of two alpha and two beta spectrin subunits. The protein encoded by this gene (SPTBN2), is called spectrin beta non-erythrocytic 2 or beta-III spectrin. It is related to, but distinct from, the beta-II spectrin gene which is also known as spectrin beta non-erythrocytic 1 (SPTBN1). SPTBN2 regulates the glutamate signaling pathway by stabilizing the glutamate transporter EAAT4 at the surface of the plasma membrane. Mutations in this gene cause a form of spinocerebellar ataxia, SCA5, that is characterized by neurodegeneration, progressive locomotor incoordination, dysarthria, and uncoordinated eye movements. [provided by RefSeq, Dec 2009]"
"RGMB","protein_coding","ENSG00000174136","RGMB is a glycosylphosphatidylinositol (GPI)-anchored member of the repulsive guidance molecule family (see RGMA, MIM 607362) and contributes to the patterning of the developing nervous system (Samad et al., 2005 [PubMed 15671031]).[supplied by OMIM, Apr 2009]"
"SNAPC5","protein_coding","ENSG00000174446","This gene encodes a subunit of the small nuclear RNA (snRNA)-activating protein complex that plays a role in the transcription of snRNA genes. This complex binds to the promoters of snRNA genes transcribed by either RNA polymerase II or III and recruits other regulatory factors to activate snRNA gene transcription. The encoded protein may play a role in stabilizing this complex. A pseudogene of this gene has been identified on chromosome 6. [provided by RefSeq, Jul 2016]"
"BBS1","protein_coding","ENSG00000174483","Mutations in this gene have been observed in patients with the major form (type 1) of Bardet-Biedl syndrome. The encoded protein may play a role in eye, limb, cardiac and reproductive system development. [provided by RefSeq, Jul 2008]"
"ZNF497","protein_coding","ENSG00000174586","Predicted to enable DNA-binding transcription factor activity and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"SRP72","protein_coding","ENSG00000174780","This gene encodes the 72 kDa subunit of the signal recognition particle (SRP), a ribonucleoprotein complex that mediates the targeting of secretory proteins to the endoplasmic reticulum (ER). The SRP complex consists of a 7S RNA and 6 protein subunits: SRP9, SRP14, SRP19, SRP54, SRP68, and SRP72, that are bound to the 7S RNA as monomers or heterodimers. SRP has at least 3 distinct functions that can be associated with the protein subunits: signal recognition, translational arrest, and ER membrane targeting by interaction with the docking protein. Mutations in this gene are associated with familial bone marrow failure. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jun 2012]"
"PDE12","protein_coding","ENSG00000174840","Enables 3'-5'-exoribonuclease activity. Involved in several processes, including RNA metabolic process; cellular response to cytokine stimulus; and regulation of mitochondrial mRNA stability. Located in mitochondrial matrix. [provided by Alliance of Genome Resources, Apr 2022]"
"MICOS13","protein_coding","ENSG00000174917","Involved in cristae formation. Located in mitochondrial crista junction and nucleoplasm. Part of MICOS complex. Implicated in combined oxidative phosphorylation deficiency 37. [provided by Alliance of Genome Resources, Apr 2022]"
"DHX36","protein_coding","ENSG00000174953","This gene is a member of the DEAH-box family of RNA-dependent NTPases which are named after the conserved amino acid sequence Asp-Glu-Ala-His in motif II. The protein encoded by this gene has been shown to enhance the deadenylation and decay of mRNAs with 3'-UTR AU-rich elements (ARE-mRNA). The protein has also been shown to resolve into single strands the highly stable tetramolecular DNA configuration (G4) that can form spontaneously in guanine-rich regions of DNA. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Jul 2008]"
"VCPIP1","protein_coding","ENSG00000175073","Enables thiol-dependent deubiquitinase. Involved in protein deubiquitination; protein-DNA covalent cross-linking repair; and regulation of protein localization to chromatin. Located in cytoplasm and nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"DCTN2","protein_coding","ENSG00000175203","This gene encodes a 50-kD subunit of dynactin, a macromolecular complex consisting of 10-11 subunits ranging in size from 22 to 150 kD. Dynactin binds to both microtubules and cytoplasmic dynein. It is involved in a diverse array of cellular functions, including ER-to-Golgi transport, the centripetal movement of lysosomes and endosomes, spindle formation, chromosome movement, nuclear positioning, and axonogenesis. This subunit is present in 4-5 copies per dynactin molecule. It contains three short alpha-helical coiled-coil domains that may mediate association with self or other dynactin subunits. It may interact directly with the largest subunit (p150) of dynactin and may affix p150 in place. Multiple alternatively spliced transcript variants encoding distinct isoforms have been found for this gene. [provided by RefSeq, May 2012]"
"CKAP5","protein_coding","ENSG00000175216","This gene encodes a cytoskeleton-associated protein which belongs to the TOG/XMAP215 family. The N-terminal half of this protein contains a microtubule-binding domain and the C-terminal half contains a KXGS motif for binding tubulin dimers. This protein has two distinct roles in spindle formation; it protects kinetochore microtubules from depolymerization and plays an essential role in centrosomal microtubule assembly. This protein may be necessary for the proper interaction of microtubules with the cell cortex for directional cell movement. It also plays a role in translation of the myelin basic protein (MBP) mRNA by interacting with heterogeneous nuclear ribonucleoprotein (hnRNP) A2, which associates with MBP. Alternatively spliced transcript variants encoding different isoforms have been identified. [provided by RefSeq, Aug 2011]"
"CHST1","protein_coding","ENSG00000175264","This locus encodes a member of the keratin sulfotransferase family of proteins. The encoded enzyme catalyzes the sulfation of the proteoglycan keratin. [provided by RefSeq, Aug 2011]"
"PPP2R2D","protein_coding","ENSG00000175470","Predicted to enable protein phosphatase regulator activity. Predicted to be involved in exit from mitosis and peptidyl-serine dephosphorylation. Predicted to be part of protein phosphatase type 2A complex. Predicted to be active in cytosol. [provided by Alliance of Genome Resources, Apr 2022]"
"RAB6A","protein_coding","ENSG00000175582","This gene encodes a member of the RAB family, which belongs to the small GTPase superfamily. GTPases of the RAB family bind to various effectors to regulate the targeting and fusion of transport carriers to acceptor compartments. This protein is located at the Golgi apparatus, which regulates trafficking in both a retrograde (from early endosomes and Golgi to the endoplasmic reticulum) and an anterograde (from the Golgi to the plasma membrane) directions. Myosin II is an effector of this protein in these processes. This protein is also involved in assembly of human cytomegalovirus (HCMV) by interacting with the cellular protein Bicaudal D1, which interacts with the HCMV virion tegument protein, pp150. Multiple alternatively spliced transcript variants encoding different isoforms have been identified. [provided by RefSeq, Aug 2011]"
"MBLAC2","protein_coding","ENSG00000176055","Enables palmitoyl-CoA hydrolase activity. Located in endoplasmic reticulum membrane and plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"TCP11L1","protein_coding","ENSG00000176148","Predicted to be involved in signal transduction. Located in microtubule. [provided by Alliance of Genome Resources, Apr 2022]"
"B3GNT4","protein_coding","ENSG00000176383","This gene encodes a member of the beta-1,3-N-acetylglucosaminyltransferase protein family. The encoded enzyme is involved in the biosynthesis of poly-N-acetyllactosamine chains and prefers lacto-N-neotetraose as a substrate. It is a type II transmembrane protein. [provided by RefSeq, Jul 2008]"
"SPRYD4","protein_coding","ENSG00000176422","Located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"CNTD1","protein_coding","ENSG00000176563","Predicted to be involved in reciprocal meiotic recombination. Predicted to act upstream of or within spermatogenesis. Predicted to be active in site of double-strand break. [provided by Alliance of Genome Resources, Apr 2022]"
"","lncRNA","ENSG00000176868","novel transcript, antisense to PRRC2B"
"WSB2","protein_coding","ENSG00000176871","This gene encodes a member of the WD-protein subfamily. The encoded protein contains five WD-repeats spanning most of the protein and an SOCS box in the C-terminus. The SOCS box may act as a bridge between specific substrate-binding domains and E3 ubiquitin protein ligases. Three transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jun 2013]"
"GRIN1","protein_coding","ENSG00000176884","The protein encoded by this gene is a critical subunit of N-methyl-D-aspartate receptors, members of the glutamate receptor channel superfamily which are heteromeric protein complexes with multiple subunits arranged to form a ligand-gated ion channel. These subunits play a key role in the plasticity of synapses, which is believed to underlie memory and learning. Cell-specific factors are thought to control expression of different isoforms, possibly contributing to the functional diversity of the subunits. Alternatively spliced transcript variants have been described. [provided by RefSeq, Jul 2008]"
"MTHFR","protein_coding","ENSG00000177000","The protein encoded by this gene catalyzes the conversion of 5,10-methylenetetrahydrofolate to 5-methyltetrahydrofolate, a co-substrate for homocysteine remethylation to methionine. Genetic variation in this gene influences susceptibility to occlusive vascular disease, neural tube defects, colon cancer and acute leukemia, and mutations in this gene are associated with methylenetetrahydrofolate reductase deficiency.[provided by RefSeq, Oct 2009]"
"MTX3","protein_coding","ENSG00000177034","Predicted to be involved in mitochondrion organization. Part of MIB complex and SAM complex. [provided by Alliance of Genome Resources, Apr 2022]"
"ZDHHC13","protein_coding","ENSG00000177054","Predicted to enable magnesium ion transmembrane transporter activity and palmitoyltransferase activity. Involved in positive regulation of I-kappaB kinase/NF-kappaB signaling. Located in endoplasmic reticulum. [provided by Alliance of Genome Resources, Apr 2022]"
"THAP5","protein_coding","ENSG00000177683","Enables protease binding activity. Involved in negative regulation of cell cycle and negative regulation of transcription by RNA polymerase II. Located in chromatin and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"HNRNPA0","protein_coding","ENSG00000177733","This gene belongs to the A/B subfamily of ubiquitously expressed heterogeneous nuclear ribonucleoproteins (hnRNPs). The hnRNPs are RNA binding proteins and they complex with heterogeneous nuclear RNA (hnRNA). These proteins are associated with pre-mRNAs in the nucleus and appear to influence pre-mRNA processing and other aspects of mRNA metabolism and transport. While all of the hnRNPs are present in the nucleus, some seem to shuttle between the nucleus and the cytoplasm. The hnRNP proteins have distinct nucleic acid binding properties. The protein encoded by this gene has two repeats of quasi-RRM domains that bind RNAs, followed by a glycine-rich C-terminus. [provided by RefSeq, Jul 2008]"
"CHID1","protein_coding","ENSG00000177830","Enables oligosaccharide binding activity. Involved in negative regulation of cytokine production involved in inflammatory response. Located in several cellular components, including late endosome; lysosome; and trans-Golgi network. [provided by Alliance of Genome Resources, Apr 2022]"
"ASB8","protein_coding","ENSG00000177981","Predicted to be involved in intracellular signal transduction and protein ubiquitination. Predicted to be located in cytosol. [provided by Alliance of Genome Resources, Apr 2022]"
"NDUFAF3","protein_coding","ENSG00000178057","This gene encodes a mitochondrial complex I assembly protein that interacts with complex I subunits. Mutations in this gene cause mitochondrial complex I deficiency, a fatal neonatal disorder of the oxidative phosphorylation system. Alternatively spliced transcript variants encoding different isoforms have been identified. [provided by RefSeq, Jul 2009]"
"C2orf69","protein_coding","ENSG00000178074","Involved in oxidative phosphorylation. Located in mitochondrion. [provided by Alliance of Genome Resources, Apr 2022]"
"P4HTM","protein_coding","ENSG00000178467","The product of this gene belongs to the family of prolyl 4-hydroxylases. This protein is a prolyl hydroxylase that may be involved in the degradation of hypoxia-inducible transcription factors under normoxia. It plays a role in adaptation to hypoxia and may be related to cellular oxygen sensing. Alternatively spliced variants encoding different isoforms have been identified. [provided by RefSeq, Jul 2008]"
"KLHL11","protein_coding","ENSG00000178502","Predicted to be located in cytosol. [provided by Alliance of Genome Resources, Apr 2022]"
"CTNNBIP1","protein_coding","ENSG00000178585","The protein encoded by this gene binds CTNNB1 and prevents interaction between CTNNB1 and TCF family members. The encoded protein is a negative regulator of the Wnt signaling pathway. Two transcript variants encoding the same protein have been found for this gene. [provided by RefSeq, Jul 2008]"
"RIIAD1","protein_coding","ENSG00000178796","no information"
"PFAS","protein_coding","ENSG00000178921","Purines are necessary for many cellular processes, including DNA replication, transcription, and energy metabolism. Ten enzymatic steps are required to synthesize inosine monophosphate (IMP) in the de novo pathway of purine biosynthesis. The enzyme encoded by this gene catalyzes the fourth step of IMP biosynthesis. [provided by RefSeq, Jul 2008]"
"MRFAP1","protein_coding","ENSG00000179010","This gene encodes an intracellular protein that interacts with members of the MORF4/MRG (mortality factor on chromosome 4/MORF4 related gene) family and the tumor suppressor Rb (retinoblastoma protein.) The protein may play a role in senescence, cell growth and immortalization. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jan 2013]"
"IGSF22","protein_coding","ENSG00000179057","no information"
"FUCA1","protein_coding","ENSG00000179163","The protein encoded by this gene is a lysosomal enzyme involved in the degradation of fucose-containing glycoproteins and glycolipids. Mutations in this gene are associated with fucosidosis (FUCA1D), which is an autosomal recessive lysosomal storage disease. A pseudogene of this locus is present on chr 2.[provided by RefSeq, Oct 2009]"
"GEMIN4","protein_coding","ENSG00000179409","The product of this gene is part of a large complex localized to the cytoplasm, nucleoli, and to discrete nuclear bodies called Gemini bodies (gems). The complex functions in spliceosomal snRNP assembly in the cytoplasm, and regenerates spliceosomes required for pre-mRNA splicing in the nucleus. The encoded protein directly interacts with a DEAD box protein and several spliceosome core proteins. Alternatively spliced transcript variants have been described, but their biological validity has not been determined. [provided by RefSeq, Jul 2008]"
"ZBTB18","protein_coding","ENSG00000179456","This gene encodes a C2H2-type zinc finger protein which acts a transcriptional repressor of genes involved in neuronal development. The encoded protein recognizes a specific sequence motif and recruits components of chromatin to target genes. Alternative splicing results in multiple transcript variants. [provided by RefSeq, May 2013]"
"GCC1","protein_coding","ENSG00000179562","The protein encoded by this gene is a peripheral membrane protein. It is sensitive to brefeldin A. This encoded protein contains a GRIP domain which is thought to be used in targeting. It may play a role in the organization of trans-Golgi network subcompartment involved with membrane transport. [provided by RefSeq, Jul 2008]"
"MYADM","protein_coding","ENSG00000179820","Involved in several processes, including negative regulation of heterotypic cell-cell adhesion; negative regulation of macromolecule metabolic process; and negative regulation of protein kinase C signaling. Located in several cellular components, including cortical actin cytoskeleton; membrane raft; and ruffle. [provided by Alliance of Genome Resources, Apr 2022]"
"PTGR3","protein_coding","ENSG00000180011","Predicted to enable 13-prostaglandin reductase activity. Predicted to be involved in negative regulation of fat cell differentiation. Predicted to be located in peroxisome. [provided by Alliance of Genome Resources, Apr 2022]"
"ZNF48","protein_coding","ENSG00000180035","Enables identical protein binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"MEIOC","protein_coding","ENSG00000180336","Predicted to be involved in several processes, including gamete generation; germline cell cycle switching, mitotic to meiotic cell cycle; and mRNA stabilization. Predicted to be active in cytoplasm and nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"MIGA1","protein_coding","ENSG00000180488","Enables protein heterodimerization activity and protein homodimerization activity. Involved in mitochondrial fusion. Located in mitochondrion. Is integral component of plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"TSPYL5","protein_coding","ENSG00000180543","Predicted to enable chromatin binding activity and histone binding activity. Involved in several processes, including cellular response to gamma radiation; positive regulation of protein kinase B signaling; and positive regulation of protein ubiquitination. Predicted to be active in chromatin and nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"KCTD2","protein_coding","ENSG00000180901","Predicted to enable cullin family protein binding activity. Predicted to be involved in proteasome-mediated ubiquitin-dependent protein catabolic process. Predicted to be part of Cul3-RING ubiquitin ligase complex. Predicted to be active in cytoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"PITPNB","protein_coding","ENSG00000180957","This gene encodes a cytoplasmic protein that catalyzes the transfer of phosphatidylinositol and phosphatidylcholine between membranes. This transfer activity is required for COPI complex-mediated retrograde transport from the Golgi apparatus to the endoplasmic reticulum. Alternative splicing of this gene results in multiple transcript variants. [provided by RefSeq, Sep 2013]"
"FKRP","protein_coding","ENSG00000181027","This gene encodes a protein which is targeted to the medial Golgi apparatus and is necessary for posttranslational modification of dystroglycan. Mutations in this gene have been associated with congenital muscular dystrophy, cognitive disability, and cerebellar cysts. Several alternatively spliced transcript variants of this gene have been described, but the full-length nature of some of these variants has not been determined. [provided by RefSeq, Oct 2008]"
"C4orf50","protein_coding","ENSG00000181215","no information"
"RAP2B","protein_coding","ENSG00000181467","This intronless gene belongs to a family of RAS-related genes. The proteins encoded by these genes share approximately 50% amino acid identity with the classical RAS proteins and have numerous structural features in common. The most striking difference between the RAP and RAS proteins resides in their 61st amino acid: glutamine in RAS is replaced by threonine in RAP proteins. Evidence suggests that this protein may be polyisoprenylated and palmitoylated. [provided by RefSeq, Jul 2008]"
"MRPS23","protein_coding","ENSG00000181610","Mammalian mitochondrial ribosomal proteins are encoded by nuclear genes and help in protein synthesis within the mitochondrion. Mitochondrial ribosomes (mitoribosomes) consist of a small 28S subunit and a large 39S subunit. They have an estimated 75% protein to rRNA composition compared to prokaryotic ribosomes, where this ratio is reversed. Another difference between mammalian mitoribosomes and prokaryotic ribosomes is that the latter contain a 5S rRNA. Among different species, the proteins comprising the mitoribosome differ greatly in sequence, and sometimes in biochemical properties, which prevents easy recognition by sequence homology. This gene encodes a 28S subunit protein. A pseudogene corresponding to this gene is found on chromosome 7p. [provided by RefSeq, Jul 2008]"
"COPG1","protein_coding","ENSG00000181789","Predicted to enable structural molecule activity. Predicted to be involved in several processes, including Golgi vesicle transport; establishment of Golgi localization; and organelle transport along microtubule. Located in Golgi apparatus. [provided by Alliance of Genome Resources, Apr 2022]"
"PRKAG1","protein_coding","ENSG00000181929","The protein encoded by this gene is a regulatory subunit of the AMP-activated protein kinase (AMPK). AMPK is a heterotrimer consisting of an alpha catalytic subunit, and non-catalytic beta and gamma subunits. AMPK is an important energy-sensing enzyme that monitors cellular energy status. In response to cellular metabolic stresses, AMPK is activated, and thus phosphorylates and inactivates acetyl-CoA carboxylase (ACC) and beta-hydroxy beta-methylglutaryl-CoA reductase (HMGCR), key enzymes involved in regulating de novo biosynthesis of fatty acid and cholesterol. This subunit is one of the gamma regulatory subunits of AMPK. Alternatively spliced transcript variants encoding distinct isoforms have been observed. [provided by RefSeq, Jul 2008]"
"GET1","protein_coding","ENSG00000182093","This gene is located in the candidate region for congenital heart disease (CHD) in Down syndrome (DS). It encodes a basic protein that functions as a receptor that promotes insertion of tail-anchored proteins in the endoplasmic reticulum membrane. This gene is located at a maternally-methylated differentially methylated region (DMR); however, its transcription may be biallelic, not imprinted. Alternative splicing results in different transcript variants. A pseudogene has been defined on chromosome 4. [provided by RefSeq, Apr 2017]"
"TDRKH","protein_coding","ENSG00000182134","Predicted to enable RNA binding activity. Predicted to be involved in fertilization; gamete generation; and piRNA metabolic process. Predicted to be located in mitochondrion; pi-body; and piP-body. [provided by Alliance of Genome Resources, Apr 2022]"
"LDOC1","protein_coding","ENSG00000182195","The protein encoded by this gene contains a leucine zipper-like motif and a proline-rich region that shares marked similarity with an SH3-binding domain. The protein localizes to the nucleus and is down-regulated in some cancer cell lines. It is thought to regulate the transcriptional response mediated by the nuclear factor kappa B (NF-kappaB). The gene has been proposed as a tumor suppressor gene whose protein product may have an important role in the development and/or progression of some cancers. [provided by RefSeq, Jul 2008]"
"TRAPPC6B","protein_coding","ENSG00000182400","TRAPPC6B is a component of TRAPP complexes, which are tethering complexes involved in vesicle transport (Kummel et al., 2005 [PubMed 16025134]).[supplied by OMIM, Mar 2008]"
"KPNA2","protein_coding","ENSG00000182481","The import of proteins into the nucleus is a process that involves at least 2 steps. The first is an energy-independent docking of the protein to the nuclear envelope and the second is an energy-dependent translocation through the nuclear pore complex. Imported proteins require a nuclear localization sequence (NLS) which generally consists of a short region of basic amino acids or 2 such regions spaced about 10 amino acids apart. Proteins involved in the first step of nuclear import have been identified in different systems. These include the Xenopus protein importin and its yeast homolog, SRP1 (a suppressor of certain temperature-sensitive mutations of RNA polymerase I in Saccharomyces cerevisiae), which bind to the NLS. KPNA2 protein interacts with the NLSs of DNA helicase Q1 and SV40 T antigen and may be involved in the nuclear transport of proteins. KPNA2 also may play a role in V(D)J recombination. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Feb 2016]"
"TTC3","protein_coding","ENSG00000182670","Enables ubiquitin-protein transferase activity. Involved in protein K48-linked ubiquitination and ubiquitin-dependent protein catabolic process. Located in cytosol; nucleolus; and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"HAPSTR1","protein_coding","ENSG00000182831","no information"
"SRPRA","protein_coding","ENSG00000182934","The gene encodes a subunit of the endoplasmic reticulum signal recognition particle receptor that, in conjunction with the signal recognition particle, is involved in the targeting and translocation of signal sequence tagged secretory and membrane proteins across the endoplasmic reticulum. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Apr 2010]"
"AP2A2","protein_coding","ENSG00000183020","The protein encoded by this gene is a subunit of the AP-2 adaptor protein complex, which is involved in linking lipid and protein membrane components with the clathrin lattice. This interaction supports the formation of clathrin-coated vesicles, and the encoded subunit aids in the process by binding polyphosphoinositide-containing lipids in the cell membrane. [provided by RefSeq, Nov 2016]"
"RABIF","protein_coding","ENSG00000183155","This gene encodes a member of the SCE4/YPT1/RAB family of small GTP-binding proteins that are involved in the regulation of intracellular vesicular transport. This protein stimulates GTP-GDP exchange in SEC4, and to a lesser extent in YPT1 and RAB3A, and may play a general role in vesicular transport. [provided by RefSeq, Oct 2011]"
"HMCES","protein_coding","ENSG00000183624","Enables single-stranded DNA binding activity. Involved in cellular response to DNA damage stimulus and protein-DNA covalent cross-linking. Located in replication fork. [provided by Alliance of Genome Resources, Apr 2022]"
"PP2D1","protein_coding","ENSG00000183977","Predicted to enable protein serine/threonine phosphatase activity. Predicted to be involved in protein dephosphorylation. [provided by Alliance of Genome Resources, Apr 2022]"
"COA3","protein_coding","ENSG00000183978","This gene encodes a member of the cytochrome c oxidase assembly factor family. Studies of a related gene in fly suggest that the encoded protein is localized to mitochondria and is essential for cytochrome c oxidase function. [provided by RefSeq, Nov 2012]"
"VPS33B","protein_coding","ENSG00000184056","Vesicle mediated protein sorting plays an important role in segregation of intracellular molecules into distinct organelles. Genetic studies in yeast have identified more than 40 vacuolar protein sorting (VPS) genes involved in vesicle transport to vacuoles. This gene is a member of the Sec-1 domain family, and encodes the human ortholog of rat Vps33b which is homologous to the yeast class C Vps33 protein. The mammalian class C vacuolar protein sorting proteins are predominantly associated with late endosomes/lysosomes, and like their yeast counterparts, may mediate vesicle trafficking steps in the endosome/lysosome pathway. Mutations in this gene are associated with arthrogryposis-renal dysfunction-cholestasis syndrome. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jan 2014]"
"SREBF2-AS1","lncRNA","ENSG00000184068","SREBF2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53953"
"EIF3C","protein_coding","ENSG00000184110","Enables ribosome binding activity. Contributes to translation initiation factor activity. Involved in positive regulation of mRNA binding activity; positive regulation of translation; and translational initiation. Part of eukaryotic translation initiation factor 3 complex. [provided by Alliance of Genome Resources, Apr 2022]"
"TM2D3","protein_coding","ENSG00000184277","The protein encoded by this gene contains a structural module related to that of the seven transmembrane domain G protein-coupled receptor superfamily. This protein has sequence and structural similarities to the beta-amyloid binding protein (BBP), but, unlike BBP, it does not regulate a response to beta-amyloid peptide. This protein may have regulatory roles in cell death or proliferation signal cascades. Several alternatively spliced transcript variants of this gene are described but the full length nature of some variants has not been determined. Multiple polyadenylation sites have been found in this gene. [provided by RefSeq, Jul 2008]"
"SS18L1","protein_coding","ENSG00000184402","This gene encodes a calcium-responsive transactivator which is an essential subunit of a neuron-specific chromatin-remodeling complex. The structure of this gene is similar to that of the SS18 gene. Mutations in this gene are involved in amyotrophic lateral sclerosis (ALS). Alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Sep 2014]"
"THAP7","protein_coding","ENSG00000184436","Enables several functions, including C2H2 zinc finger domain binding activity; histone binding activity; and histone deacetylase binding activity. Involved in negative regulation of histone acetylation and negative regulation of transcription by RNA polymerase II. Located in nuclear membrane and nuclear speck. [provided by Alliance of Genome Resources, Apr 2022]"
"CCR10","protein_coding","ENSG00000184451","Chemokines are a group of small (approximately 8 to 14 kD), mostly basic, structurally related molecules that regulate cell trafficking of various types of leukocytes through interactions with a subset of 7-transmembrane, G protein-coupled receptors. Chemokines also play fundamental roles in the development, homeostasis, and function of the immune system, and they have effects on cells of the central nervous system as well as on endothelial cells involved in angiogenesis or angiostasis. Chemokines are divided into 2 major subfamilies, CXC and CC, based on the arrangement of the first 2 of the 4 conserved cysteine residues; the 2 cysteines are separated by a single amino acid in CXC chemokines and are adjacent in CC chemokines. CCR10 is the receptor for CCL27 (SCYA27; MIM 604833); CCR10-CCL27 interactions are involved in T cell-mediated skin inflammation (Homey et al., 2002 [PubMed 11821900]).[supplied by OMIM, Mar 2008]"
"ARMCX2","protein_coding","ENSG00000184867","This gene encodes a protein containing a potential N-terminal transmembrane domain and multiple armadillo (arm) repeats. Proteins containing arm repeats are involved in development, maintenance of tissue integrity, and tumorigenesis. This gene is located in a cluster of related genes on chromosome X. There is a pseudogene for this gene on chromosome 7. Alternative splicing in the 5' UTR results in multiple transcript variants encoding the same protein. [provided by RefSeq, Aug 2013]"
"BRI3BP","protein_coding","ENSG00000184992","Located in mitochondrion. [provided by Alliance of Genome Resources, Apr 2022]"
"BRF1","protein_coding","ENSG00000185024","This gene encodes one of the three subunits of the RNA polymerase III transcription factor complex. This complex plays a central role in transcription initiation by RNA polymerase III on genes encoding tRNA, 5S rRNA, and other small structural RNAs. The gene product belongs to the TF2B family. Several alternatively spliced variants encoding different isoforms, that function at different promoters transcribed by RNA polymerase III, have been identified. [provided by RefSeq, Jun 2011]"
"NOMO2","protein_coding","ENSG00000185164","This gene encodes a protein originally thought to be related to the collagenase gene family. This gene is one of three highly similar genes in a region of duplication located on the p arm of chromosome 16. These three genes encode closely related proteins that may have the same function. The protein encoded by one of these genes has been identified as part of a protein complex that participates in the Nodal signaling pathway during vertebrate development. Mutations in ABCC6, which is located nearby, rather than mutations in this gene are associated with pseudoxanthoma elasticum (PXE). Two transcripts encoding different isoforms have been described. [provided by RefSeq, Jul 2008]"
"TNFAIP8L1","protein_coding","ENSG00000185361","Enables identical protein binding activity. Predicted to be involved in negative regulation of TOR signaling. Predicted to be active in cytoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"MRPL30","protein_coding","ENSG00000185414","Mammalian mitochondrial ribosomal proteins are encoded by nuclear genes and help in protein synthesis within the mitochondrion. Mitochondrial ribosomes (mitoribosomes) consist of a small 28S subunit and a large 39S subunit. They have an estimated 75% protein to rRNA composition compared to prokaryotic ribosomes, where this ratio is reversed. Another difference between mammalian mitoribosomes and prokaryotic ribosomes is that the latter contain a 5S rRNA. Among different species, the proteins comprising the mitoribosome differ greatly in sequence, and sometimes in biochemical properties, which prevents easy recognition by sequence homology. This gene encodes a 39S subunit protein. Alternative splicing results in multiple transcript variants. Pseudogenes corresponding to this gene are found on chromosomes 6p and 12p. Read-through transcription also exists between this gene and the neighboring upstream lipoyltransferase 1 (LIPT1) gene. [provided by RefSeq, Mar 2011]"
"AHNAK2","protein_coding","ENSG00000185567","This gene encodes a large nucleoprotein. The encoded protein has a tripartite domain structure with a relatively short N-terminus and a long C-terminus, separated by a large body of repeats. The N-terminal PSD-95/Discs-large/ZO-1 (PDZ)-like domain is thought to function in the formation of stable homodimers. The encoded protein may play a role in calcium signaling by associating with calcium channel proteins. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Apr 2017]"
"PSMD13","protein_coding","ENSG00000185627","The 26S proteasome is a multicatalytic proteinase complex with a highly ordered structure composed of 2 complexes, a 20S core and a 19S regulator. The 20S core is composed of 4 rings of 28 non-identical subunits; 2 rings are composed of 7 alpha subunits and 2 rings are composed of 7 beta subunits. The 19S regulator is composed of a base, which contains 6 ATPase subunits and 2 non-ATPase subunits, and a lid, which contains up to 10 non-ATPase subunits. Proteasomes are distributed throughout eukaryotic cells at a high concentration and cleave peptides in an ATP/ubiquitin-dependent process in a non-lysosomal pathway.  An essential function of a modified proteasome, the immunoproteasome, is the processing of class I MHC peptides. This gene encodes a non-ATPase subunit of the 19S regulator. Two transcripts encoding different isoforms have been described. [provided by RefSeq, Jul 2008]"
