"hgnc_symbol","gene_biotype","ensembl_gene_id","description"
"ENOX2","protein_coding","ENSG00000165675","This gene is a tumor-specific member of the ECTO-NOX family of genes that encode cell surface NADH oxidases. The encoded protein has two enzymatic activities: catalysis of hydroquinone or NADH oxidation, and protein disulfide interchange. The protein also displays prion-like properties. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Aug 2013]"
"DDX21","protein_coding","ENSG00000165732","DEAD box proteins, characterized by the conserved motif Asp-Glu-Ala-Asp (DEAD), are putative RNA helicases. They are implicated in a number of cellular processes involving alteration of RNA secondary structure such as translation initiation, nuclear and mitochondrial splicing, and ribosome and spliceosome assembly. Based on their distribution patterns, some members of this family are believed to be involved in embryogenesis, spermatogenesis, and cellular growth and division. This gene encodes a DEAD box protein, which is an antigen recognized by autoimmune antibodies from a patient with watermelon stomach disease. This protein unwinds double-stranded RNA, folds single-stranded RNA, and may play important roles in ribosomal RNA biogenesis, RNA editing, RNA transport, and general transcription. [provided by RefSeq, Jul 2008]"
"CPSF2","protein_coding","ENSG00000165934","Predicted to enable RNA binding activity. Involved in mRNA 3'-end processing by stem-loop binding activity and cleavage. Located in membrane. Part of mRNA cleavage and polyadenylation specificity factor complex. [provided by Alliance of Genome Resources, Apr 2022]"
"HACD1","protein_coding","ENSG00000165996","The protein encoded by this gene contains a characteristic catalytic motif of the protein tyrosine phosphatases (PTPs) family. The PTP motif of this protein has the highly conserved arginine residue replaced by a proline residue; thus it may represent a distinct class of PTPs. Members of the PTP family are known to be signaling molecules that regulate a variety of cellular processes. This gene was preferentially expressed in both adult and fetal heart. A much lower expression level was detected in skeletal and smooth muscle tissues, and no expression was observed in other tissues. The tissue specific expression in the developing and adult heart suggests a role in regulating cardiac development and differentiation. [provided by RefSeq, Jul 2008]"
"R3HCC1L","protein_coding","ENSG00000166024","Colocalizes with exon-exon junction complex. [provided by Alliance of Genome Resources, Apr 2022]"
"JAM3","protein_coding","ENSG00000166086","Tight junctions represent one mode of cell-to-cell adhesion in epithelial or endothelial cell sheets, forming continuous seals around cells and serving as a physical barrier to prevent solutes and water from passing freely through the paracellular space. The protein encoded by this immunoglobulin superfamily gene member is localized in the tight junctions between high endothelial cells. Unlike other proteins in this family, the this protein is unable to adhere to leukocyte cell lines and only forms weak homotypic interactions. The encoded protein is a member of the junctional adhesion molecule protein family and acts as a receptor for another member of this family. A mutation in an intron of this gene is associated with hemorrhagic destruction of the brain, subependymal calcification, and congenital cataracts. Alternative splicing results in multiple transcript variants.[provided by RefSeq, Apr 2011]"
"BRD7","protein_coding","ENSG00000166164","This gene encodes a protein which is a member of the bromodomain-containing protein family. The product of this gene has been identified as a component of one form of the SWI/SNF chromatin remodeling complex, and as a protein which interacts with p53 and is required for p53-dependent oncogene-induced senescence which prevents tumor growth. Pseudogenes have been described on chromosomes 2, 3, 6, 13 and 14. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2010]"
"FRS2","protein_coding","ENSG00000166225","Enables fibroblast growth factor receptor binding activity and neurotrophin TRKA receptor binding activity. Involved in negative regulation of cardiac muscle cell differentiation. Acts upstream of or within fibroblast growth factor receptor signaling pathway. Located in adherens junction. Biomarker of renal cell carcinoma. [provided by Alliance of Genome Resources, Apr 2022]"
"FAM227B","protein_coding","ENSG00000166262",""
"C11orf65","protein_coding","ENSG00000166323","Predicted to be involved in negative regulation of mitochondrial fission and negative regulation of protein targeting to mitochondrion. Predicted to be located in cytosol and mitochondrial outer membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"CYB5A","protein_coding","ENSG00000166347","The protein encoded by this gene is a membrane-bound cytochrome that reduces ferric hemoglobin (methemoglobin) to ferrous hemoglobin, which is required for stearyl-CoA-desaturase activity. Defects in this gene are a cause of type IV hereditary methemoglobinemia. Three transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jun 2010]"
"USP54","protein_coding","ENSG00000166348","Predicted to enable thiol-dependent deubiquitinase. Predicted to be involved in protein deubiquitination. [provided by Alliance of Genome Resources, Apr 2022]"
"RNF169","protein_coding","ENSG00000166439","Enables K63-linked polyubiquitin modification-dependent protein binding activity and nucleosome binding activity. Involved in cellular response to DNA damage stimulus and negative regulation of double-strand break repair. Located in cytosol; nuclear lumen; and site of double-strand break. [provided by Alliance of Genome Resources, Apr 2022]"
"ZNF3","protein_coding","ENSG00000166526","Enables identical protein binding activity. Predicted to be involved in negative regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"SEC11C","protein_coding","ENSG00000166562","Predicted to enable peptidase activity. Predicted to be involved in signal peptide processing. Predicted to be located in endoplasmic reticulum membrane. Predicted to be part of signal peptidase complex. [provided by Alliance of Genome Resources, Apr 2022]"
"ZNF606","protein_coding","ENSG00000166704","This gene encodes a zinc finger protein containing a Kruppel-associated box (KRAB) domain at its N-terminus, followed by contiguous C2H2 zinc finger motifs. The encoded protein is a nuclear protein that can act as a transcriptional repressor of growth factor-mediated signaling pathways in a reporter gene assay. This protein has been shown to interact with the SRY-box 9 gene product, and suppresses its transcriptional activity by inhibiting its DNA binding activity. Reduced expression of this gene promotes chondrocyte differentiation. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Dec 2016]"
"CIAO2A","protein_coding","ENSG00000166797","Predicted to enable metal ion binding activity. Involved in iron-sulfur cluster assembly and protein maturation by iron-sulfur cluster transfer. Located in cytosol and nucleoplasm. Part of CIA complex. [provided by Alliance of Genome Resources, Apr 2022]"
"MTMR10","protein_coding","ENSG00000166912","Predicted to enable phosphatidylinositol-3-phosphatase activity. Predicted to be involved in phosphatidylinositol dephosphorylation. Located in cytoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"ZNF226","protein_coding","ENSG00000167380","Predicted to enable DNA-binding transcription activator activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"MIS12","protein_coding","ENSG00000167842","Involved in attachment of mitotic spindle microtubules to kinetochore and kinetochore assembly. Located in kinetochore and nucleus. Part of MIS12/MIND type complex. [provided by Alliance of Genome Resources, Apr 2022]"
"RBPJ","protein_coding","ENSG00000168214","The protein encoded by this gene is a transcriptional regulator important in the Notch signaling pathway. The encoded protein acts as a repressor when not bound to Notch proteins and an activator when bound to Notch proteins. It is thought to function by recruiting chromatin remodeling complexes containing histone deacetylase or histone acetylase proteins to Notch signaling pathway genes. Several transcript variants encoding different isoforms have been found for this gene, and several pseudogenes of this gene exist on chromosome 9. [provided by RefSeq, Oct 2013]"
"ZCCHC4","protein_coding","ENSG00000168228","Enables S-adenosyl-L-methionine binding activity; rRNA (adenine-N6-)-methyltransferase activity; and zinc ion binding activity. Involved in positive regulation of translation and rRNA methylation. Located in cytoplasm and nucleolus. [provided by Alliance of Genome Resources, Apr 2022]"
"SMIM4","protein_coding","ENSG00000168273","Predicted to be integral component of membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"PXK","protein_coding","ENSG00000168297","This gene encodes a phox (PX) domain-containing protein which may be involved in synaptic transmission and the ligand-induced internalization and degradation of epidermal growth factors. Variations in this gene may be associated with susceptibility to systemic lupus erythematosus (SLE). Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jan 2014]"
"RFWD3","protein_coding","ENSG00000168411","Enables MDM2/MDM4 family protein binding activity; p53 binding activity; and ubiquitin protein ligase activity. Involved in several processes, including DNA metabolic process; regulation of cell cycle phase transition; and response to ionizing radiation. Located in nucleoplasm and site of DNA damage. Colocalizes with site of double-strand break. Implicated in Fanconi anemia. [provided by Alliance of Genome Resources, Apr 2022]"
"FNTA","protein_coding","ENSG00000168522","Prenyltransferases can attach either a farnesyl group or a geranylgeranyl group in thioether linkage to the cysteine residue of proteins with a C-terminal CAAX box. CAAX geranylgeranyltransferase and CAAX farnesyltransferase are heterodimers that share the same alpha subunit but have different beta subunits. This gene encodes the alpha subunit of these transferases. Alternative splicing results in multiple transcript variants. Related pseudogenes have been identified on chromosomes 11 and 13. [provided by RefSeq, May 2010]"
"ZNF507","protein_coding","ENSG00000168813","Predicted to enable DNA binding activity and metal ion binding activity. Predicted to be involved in positive regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"ZBTB49","protein_coding","ENSG00000168826","Enables DNA-binding transcription factor binding activity; sequence-specific DNA binding activity; and transcription coactivator binding activity. Involved in negative regulation of cell population proliferation; positive regulation of transcription by RNA polymerase II; and regulation of cell cycle. Located in cytosol; microtubule cytoskeleton; and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"USP39","protein_coding","ENSG00000168883","Predicted to enable thiol-dependent deubiquitinase and zinc ion binding activity. Involved in spliceosomal complex assembly. Located in nucleoplasm. Part of U4/U6 x U5 tri-snRNP complex. [provided by Alliance of Genome Resources, Apr 2022]"
"MAT2A","protein_coding","ENSG00000168906","The protein encoded by this gene catalyzes the production of S-adenosylmethionine (AdoMet) from methionine and ATP. AdoMet is the key methyl donor in cellular processes. [provided by RefSeq, Jun 2011]"
"E2F6","protein_coding","ENSG00000169016","This gene encodes a member of a family of transcription factors that play a crucial role in the control of the cell cycle. The protein encoded by this gene lacks the transactivation and tumor suppressor protein association domains found in other family members, and contains a modular suppression domain that functions in the inhibition of transcription. It interacts in a complex with chromatin modifying factors. There are pseudogenes for this gene on chromosomes 22 and X. Alternative splicing results in multiple transcript variants. [provided by RefSeq, May 2013]"
"SH3TC2","protein_coding","ENSG00000169247","This gene encodes a protein with two N-terminal Src homology 3 (SH3) domains and 10 tetratricopeptide repeat (TPR) motifs, and is a member of a small gene family. The gene product has been proposed to be an adapter or docking molecule. Mutations in this gene result in autosomal recessive Charcot-Marie-Tooth disease type 4C, a childhood-onset neurodegenerative disease characterized by demyelination of motor and sensory neurons. [provided by RefSeq, Jul 2008]"
"ARL13B","protein_coding","ENSG00000169379","This gene encodes a member of the ADP-ribosylation factor-like family. The encoded protein is a small GTPase that contains both N-terminal and C-terminal guanine nucleotide-binding motifs. This protein is localized in the cilia and plays a role in cilia formation and in maintenance of cilia. Mutations in this gene are the cause of Joubert syndrome 8. Alternate splicing results in multiple transcript variants. [provided by RefSeq, Mar 2010]"
"PTK2","protein_coding","ENSG00000169398","This gene encodes a cytoplasmic protein tyrosine kinase which is found concentrated in the focal adhesions that form between cells growing in the presence of extracellular matrix constituents. The encoded protein is a member of the FAK subfamily of protein tyrosine kinases but lacks significant sequence similarity to kinases from other subfamilies. Activation of this gene may be an important early step in cell growth and intracellular signal transduction pathways triggered in response to certain neural peptides or to cell interactions with the extracellular matrix. Several transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jun 2017]"
"ZEB2","protein_coding","ENSG00000169554","The protein encoded by this gene is a member of the Zfh1 family of 2-handed zinc finger/homeodomain proteins. It is located in the nucleus and functions as a DNA-binding transcriptional repressor that interacts with activated SMADs. Mutations in this gene are associated with Hirschsprung disease/Mowat-Wilson syndrome. Alternatively spliced transcript variants have been found for this gene.[provided by RefSeq, Jan 2010]"
"APLF","protein_coding","ENSG00000169621","Enables DNA-(apurinic or apyrimidinic site) endonuclease activity; nuclease activity; and nucleotide binding activity. Involved in double-strand break repair via nonhomologous end joining and single strand break repair. Acts upstream of or within positive regulation of DNA ligation. Located in nucleoplasm. Is active in site of double-strand break. [provided by Alliance of Genome Resources, Apr 2022]"
"BTD","protein_coding","ENSG00000169814","The protein encoded by this gene functions to recycle protein-bound biotin by cleaving biocytin (biotin-epsilon-lysine), a normal product of carboxylase degradation, resulting in regeneration of free biotin. The encoded protein has also been shown to have biotinyl transferase activity. Mutations in this gene are associated with biotinidase deficiency. Multiple transcript variants encoding different isoforms have been described. [provided by RefSeq, Aug 2013]"
"CSGALNACT2","protein_coding","ENSG00000169826","This gene encodes a member of the chondroitin N-acetylgalactosaminyltransferase family. The encoded protein is involved in elongation during chondroitin sulfate synthesis. Alternative splicing of this gene results in multiple transcript variants. Two related pseudogenes have been identified on chromosome X. [provided by RefSeq, Feb 2016]"
"TOR1AIP2","protein_coding","ENSG00000169905","One of the two protein isoforms encoded by this gene is a type II integral membrane protein found in the endoplasmic reticulum (ER). The encoded protein is a cofactor for the ATPase TorsinA, regulating the amount of TorsinA present in the ER compared to that found in the nuclear envelope. Defects in this protein are a cause of early onset primary dystonia, a neuromuscular disease. The other isoform encoded by this gene is an interferon alpha responsive protein whose cellular role has yet to be determined. [provided by RefSeq, Mar 2017]"
"MAP3K2","protein_coding","ENSG00000169967","The protein encoded by this gene is a member of serine/threonine protein kinase family. This kinase preferentially activates other kinases involved in the MAP kinase signaling pathway. This kinase has been shown to directly phosphorylate and activate Ikappa B kinases, and thus plays a role in NF-kappa B signaling pathway. This kinase has also been found to bind and activate protein kinase C-related kinase 2, which suggests its involvement in a regulated signaling process. [provided by RefSeq, Jul 2008]"
"ZNF35","protein_coding","ENSG00000169981","Enables DNA-binding transcription factor activity and sequence-specific DNA binding activity. Predicted to be involved in cellular response to retinoic acid; regulation of transcription by RNA polymerase II; and spermatogenesis. Located in nucleus and perinuclear region of cytoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"ALCAM","protein_coding","ENSG00000170017","This gene encodes activated leukocyte cell adhesion molecule (ALCAM), also known as CD166 (cluster of differentiation 166), which is a member of a subfamily of immunoglobulin receptors with five immunoglobulin-like domains (VVC2C2C2) in the extracellular domain. This protein binds to T-cell differentiation antigene CD6, and is implicated in the processes of cell adhesion and migration. Multiple alternatively spliced transcript variants encoding different isoforms have been found. [provided by RefSeq, Aug 2011]"
"SIK2","protein_coding","ENSG00000170145","Enables ATP binding activity; magnesium ion binding activity; and protein serine/threonine kinase activity. Involved in intracellular signal transduction and protein autophosphorylation. Predicted to be located in nucleus. Predicted to be active in cytoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"USP38","protein_coding","ENSG00000170185","Enables thiol-dependent deubiquitinase. Involved in protein deubiquitination. Predicted to be active in cytosol and nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"USP47","protein_coding","ENSG00000170242","Enables WD40-repeat domain binding activity and thiol-dependent deubiquitinase. Involved in several processes, including monoubiquitinated protein deubiquitination; negative regulation of G2/M transition of mitotic cell cycle; and negative regulation of nitrogen compound metabolic process. Located in cytoplasm. Part of SCF ubiquitin ligase complex. [provided by Alliance of Genome Resources, Apr 2022]"
"FAXDC2","protein_coding","ENSG00000170271","Predicted to enable C-4 methylsterol oxidase activity. Involved in positive regulation of megakaryocyte differentiation and positive regulation of protein phosphorylation. Located in cytoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"TMED10","protein_coding","ENSG00000170348","This gene is a member of the EMP24/GP25L/p24 family and encodes a protein with a GOLD domain. This type I membrane protein is localized to the plasma membrane and golgi cisternae and is involved in vesicular protein trafficking. The protein is also a member of a heteromeric secretase complex and regulates the complex's gamma-secretase activity without affecting its epsilon-secretase activity. Mutations in this gene have been associated with early-onset familial Alzheimer's disease. This gene has a pseudogene on chromosome 8. [provided by RefSeq, Jul 2008]"
"STAT2","protein_coding","ENSG00000170581","The protein encoded by this gene is a member of the STAT protein family. In response to cytokines and growth factors, STAT family members are phosphorylated by the receptor associated kinases, and then form homo- or heterodimers that translocate to the cell nucleus where they act as transcription activators. In response to interferon (IFN), this protein forms a complex with STAT1 and IFN regulatory factor family protein p48 (ISGF3G), in which this protein acts as a transactivator, but lacks the ability to bind DNA directly. The protein mediates innate antiviral activity. Mutations in this gene result in Immunodeficiency 44. [provided by RefSeq, Aug 2020]"
"SOCS6","protein_coding","ENSG00000170677","The protein encoded by this gene contains a SH2 domain and a CIS homolog domain. The protein thus belongs to the cytokine-induced STAT inhibitor (CIS), also known as suppressor of cytokine signaling (SOCS) or STAT-induced STAT inhibitor (SSI), protein family. CIS family members are known to be cytokine-inducible negative regulators of cytokine signaling. The expression of this gene can be induced by GM-CSF and EPO in hematopoietic cells. A high expression level of this gene was found in factor-independent chronic myelogenous leukemia (CML) and erythroleukemia (HEL) cell lines. [provided by RefSeq, Jul 2008]"
"RIOX2","protein_coding","ENSG00000170854","MINA is a c-Myc (MYC; MIM 190080) target gene that may play a role in cell proliferation or regulation of cell growth. (Tsuneoka et al., 2002 [PubMed 12091391]; Zhang et al., 2005 [PubMed 15897898]).[supplied by OMIM, May 2008]"
"ZNF160","protein_coding","ENSG00000170949","The protein encoded by this gene is a Kruppel-related zinc finger protein which is characterized by the presence of an N-terminal repressor domain, the Kruppel-associated box (KRAB). The KRAB domain is a potent repressor of transcription; thus this protein may function in transcription regulation. Multiple transcript variants have been found for this gene. [provided by RefSeq, Apr 2016]"
"ZNF439","protein_coding","ENSG00000171291","Predicted to enable DNA-binding transcription repressor activity, RNA polymerase II-specific and RNA polymerase II transcription regulatory region sequence-specific DNA binding activity. Predicted to be involved in negative regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"ZNF440","protein_coding","ENSG00000171295","Predicted to enable DNA-binding transcription repressor activity, RNA polymerase II-specific and RNA polymerase II transcription regulatory region sequence-specific DNA binding activity. Predicted to be involved in negative regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"ZBTB26","protein_coding","ENSG00000171448","Enables identical protein binding activity and sequence-specific double-stranded DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be active in nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"ASXL1","protein_coding","ENSG00000171456","This gene is similar to the Drosophila additional sex combs gene, which encodes a chromatin-binding protein required for normal determination of segment identity in the developing embryo. The protein is a member of the Polycomb group of proteins, which are necessary for the maintenance of stable repression of homeotic and other loci. The protein is thought to disrupt chromatin in localized areas, enhancing transcription of certain genes while repressing the transcription of other genes. The protein encoded by this gene functions as a ligand-dependent co-activator for retinoic acid receptor in cooperation with nuclear receptor coactivator 1. Mutations in this gene are associated with myelodysplastic syndromes and chronic myelomonocytic leukemia. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Sep 2009]"
"LRRC8D","protein_coding","ENSG00000171492","Enables volume-sensitive anion channel activity. Involved in cellular response to osmotic stress; organic acid transport; and protein hexamerization. Located in cytoplasm and plasma membrane. Is integral component of plasma membrane. Part of ion channel complex. [provided by Alliance of Genome Resources, Apr 2022]"
"ATF7IP","protein_coding","ENSG00000171681","ATF7IP is a multifunctional nuclear protein that associates with heterochromatin. It can act as a transcriptional coactivator or corepressor depending upon its binding partners (summary by Liu et al., 2009 [PubMed 19106100]).[supplied by OMIM, Nov 2010]"
"SPATA5L1","protein_coding","ENSG00000171763","Predicted to enable ATP binding activity. Located in cytoplasm and spindle. [provided by Alliance of Genome Resources, Apr 2022]"
"TVP23B","protein_coding","ENSG00000171928","Predicted to be involved in protein secretion and vesicle-mediated transport. Predicted to be integral component of membrane. Predicted to be integral component of Golgi membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"SRGAP2C","protein_coding","ENSG00000171943","This locus encodes a member of the SLIT-ROBO Rho GTPase activating protein family. This human-specific locus resulted from segmental duplication of the SLIT-ROBO Rho GTPase activating protein 2B locus. The encoded protein lacks the GTPase activating protein domain compared to proteins encoded by SLIT-ROBO Rho GTPase activating protein 2, and acts antagonistically to these proteins in cortical neuron development. [provided by RefSeq, Dec 2012]"
"JMJD1C","protein_coding","ENSG00000171988","The protein encoded by this gene interacts with thyroid hormone receptors and contains a jumonji domain. It is a candidate histone demethylase and is thought to be a coactivator for key transcription factors. It plays a role in the DNA-damage response pathway by demethylating the mediator of DNA damage checkpoint 1 (MDC1) protein, and is required for the survival of acute myeloid leukemia. Mutations in this gene are associated with Rett syndrome and intellectual disability. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Dec 2015]"
"KRCC1","protein_coding","ENSG00000172086",""
"WASHC2C","protein_coding","ENSG00000172661","Enables phosphatidylinositol phosphate binding activity; phosphatidylinositol-3,4-bisphosphate binding activity; and retromer complex binding activity. Involved in several processes, including endosomal transport; negative regulation of barbed-end actin filament capping; and regulation of substrate adhesion-dependent cell spreading. Located in cytosol; early endosome; and nucleolus. Part of WASH complex. [provided by Alliance of Genome Resources, Apr 2022]"
"TMCC1","protein_coding","ENSG00000172765","Enables identical protein binding activity. Involved in several processes, including endosome fission; endosome membrane tubulation; and membrane fission. Located in cytosol; endoplasmic reticulum-endosome membrane contact site; and rough endoplasmic reticulum. [provided by Alliance of Genome Resources, Apr 2022]"
"OXSR1","protein_coding","ENSG00000172939","The product of this gene belongs to the Ser/Thr protein kinase family of proteins. It regulates downstream kinases in response to environmental stress, and may play a role in regulating the actin cytoskeleton. [provided by RefSeq, Jul 2008]"
"GXYLT2","protein_coding","ENSG00000172986","The protein encoded by this gene is a xylosyltransferase that elongates O-linked glucose bound to epidermal growth factor (EGF) repeats. The encoded protein catalyzes the addition of xylose to the O-glucose-modified residues of EGF repeats of Notch proteins. [provided by RefSeq, Sep 2016]"
"GOLGB1","protein_coding","ENSG00000173230","Enables RNA binding activity. Involved in protein localization to pericentriolar material. Located in Golgi apparatus and endoplasmic reticulum-Golgi intermediate compartment. [provided by Alliance of Genome Resources, Apr 2022]"
"THAP2","protein_coding","ENSG00000173451","Predicted to enable DNA binding activity and metal ion binding activity. Located in nucleolus. [provided by Alliance of Genome Resources, Apr 2022]"
"CHD2","protein_coding","ENSG00000173575","The CHD family of proteins is characterized by the presence of chromo (chromatin organization modifier) domains and SNF2-related helicase/ATPase domains. CHD genes alter gene expression possibly by modification of chromatin structure thus altering access of the transcriptional apparatus to its chromosomal DNA template. Alternatively spliced transcript variants encoding distinct isoforms have been found for this gene. [provided by RefSeq, Jul 2008]"
"PHC3","protein_coding","ENSG00000173889","Predicted to enable chromatin binding activity and histone binding activity. Predicted to be involved in negative regulation of transcription, DNA-templated. Located in nucleoplasm. Part of PRC1 complex. [provided by Alliance of Genome Resources, Apr 2022]"
"MGA","protein_coding","ENSG00000174197","Predicted to enable DNA-binding transcription activator activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in cell fate specification and positive regulation of transcription by RNA polymerase II. Predicted to act upstream of or within cellular response to leukemia inhibitory factor. Part of MLL1 complex. [provided by Alliance of Genome Resources, Apr 2022]"
"DENND4A","protein_coding","ENSG00000174485","This gene encodes a DENN domain-containing protein that may function as a guanine nucleotide exchange factor that specifically activates ras-related protein Rab-10. This protein also contains a interferon stimulated response element-binding domain and may be involved in regulating the v-myc avian myelocytomatosis viral (MYC) oncogene. Alternate splicing results in multiple transcript variants. A pseudogene of this gene is found on chromosome 8. [provided by RefSeq, Mar 2016]"
"RESF1","protein_coding","ENSG00000174718","Predicted to enable histone binding activity and histone methyltransferase binding activity. Predicted to be involved in negative regulation of single stranded viral RNA replication via double stranded DNA intermediate and positive regulation of DNA methylation-dependent heterochromatin assembly. Predicted to act upstream of or within response to bacterium. Predicted to be located in nucleus. Predicted to colocalize with gamma-tubulin complex. [provided by Alliance of Genome Resources, Apr 2022]"
"FAM241A","protein_coding","ENSG00000174749","Located in Golgi apparatus. [provided by Alliance of Genome Resources, Apr 2022]"
"THAP6","protein_coding","ENSG00000174796","Predicted to enable DNA binding activity and metal ion binding activity. Located in microtubule cytoskeleton. [provided by Alliance of Genome Resources, Apr 2022]"
"YPEL2","protein_coding","ENSG00000175155","Predicted to enable metal ion binding activity. Predicted to be located in nucleolus. [provided by Alliance of Genome Resources, Apr 2022]"
"CCNE2","protein_coding","ENSG00000175305","The protein encoded by this gene belongs to the highly conserved cyclin family, whose members are characterized by a dramatic periodicity in protein abundance through the cell cycle. Cyclins function as regulators of CDK kinases. Different cyclins exhibit distinct expression and degradation patterns which contribute to the temporal coordination of each mitotic event. This cyclin forms a complex with and functions as a regulatory subunit of CDK2. This cyclin has been shown to specifically interact with CIP/KIP family of CDK inhibitors, and plays a role in cell cycle G1/S transition. The expression of this gene peaks at the G1-S phase and exhibits a pattern of tissue specificity distinct from that of cyclin E1. A significantly increased expression level of this gene was observed in tumor-derived cells. [provided by RefSeq, Jul 2008]"
"MRPL48","protein_coding","ENSG00000175581","Mammalian mitochondrial ribosomal proteins are encoded by nuclear genes and help in protein synthesis within the mitochondrion. Mitochondrial ribosomes (mitoribosomes) consist of a small 28S subunit and a large 39S subunit. They have an estimated 75% protein to rRNA composition compared to prokaryotic ribosomes, where this ratio is reversed. Another difference between mammalian mitoribosomes and prokaryotic ribosomes is that the latter contain a 5S rRNA. Among different species, the proteins comprising the mitoribosome differ greatly in sequence, and sometimes in biochemical properties, which prevents easy recognition by sequence homology. This gene encodes a 39S subunit protein. A pseudogene corresponding to this gene is found on chromosome 6p. Several transcript variants, some protein-coding and some non-protein coding, have been found for this gene. [provided by RefSeq, Jan 2016]"
"LYSMD3","protein_coding","ENSG00000176018","Involved in Golgi organization. Located in Golgi apparatus and plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"TMEM39A","protein_coding","ENSG00000176142","Involved in negative regulation of autophagosome assembly; negative regulation of autophagosome maturation; and positive regulation of viral genome replication. Located in endoplasmic reticulum membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"RTTN","protein_coding","ENSG00000176225","This gene encodes a large protein whose specific function is unknown. Absence of the orthologous protein in mouse results in embryonic lethality with deficient axial rotation, abnormal differentiation of the neural tube, and randomized looping of the heart tube during development. In human, mutations in this gene are associated with polymicrogyria with seizures. In human fibroblasts this protein localizes at the ciliary basal bodies. Given the intracellular localization of this protein and the phenotypic effects of mutations, this gene is suspected of playing a role in the maintenance of normal ciliary structure which in turn effects the developmental process of left-right organ specification, axial rotation, and perhaps notochord development. [provided by RefSeq, Jan 2013]"
"MEX3C","protein_coding","ENSG00000176624","This gene encodes a member of a family of proteins with two K homology (KH) RNA-binding domains and a C-terminal RING-finger domain. The protein interacts with mRNA via the KH domains, and the protein shuttles between the nucleus and cytoplasm. Polymorphisms in this gene may contribute to hypertension. [provided by RefSeq, Oct 2009]"
"SLC38A9","protein_coding","ENSG00000177058","Enables L-arginine transmembrane transporter activity and L-leucine transmembrane transporter activity. Involved in amino acid transmembrane transport; cellular response to amino acid stimulus; and positive regulation of TOR signaling. Located in late endosome and lysosomal membrane. Is integral component of lysosomal membrane. Colocalizes with Ragulator complex. [provided by Alliance of Genome Resources, Apr 2022]"
"ZBTB34","protein_coding","ENSG00000177125","Predicted to enable DNA-binding transcription repressor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Located in nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"NINJ2-AS1","lncRNA","ENSG00000177406",""
"ARIH2","protein_coding","ENSG00000177479","The protein encoded by this gene is an E3 ubiquitin-protein ligase that polyubiquitinates some proteins, tagging them for degradation. The encoded protein upregulates p53 in some cancer cells and may inhibit myelopoiesis. Several transcript variants encoding different isoforms have been found for this gene, although the full-length nature of some of them have not been determined yet. [provided by RefSeq, Nov 2015]"
"ZNF620","protein_coding","ENSG00000177842","Predicted to enable DNA-binding transcription repressor activity, RNA polymerase II-specific and RNA polymerase II transcription regulatory region sequence-specific DNA binding activity. Predicted to be involved in negative regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"ZNF619","protein_coding","ENSG00000177873","Predicted to enable DNA-binding transcription repressor activity, RNA polymerase II-specific and RNA polymerase II transcription regulatory region sequence-specific DNA binding activity. Predicted to be involved in negative regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
