"hgnc_symbol","gene_biotype","ensembl_gene_id","description"
"NUDCD2","protein_coding","ENSG00000170584","Predicted to enable unfolded protein binding activity. Predicted to be involved in protein folding. Located in cytosol; intercellular bridge; and mitotic spindle. [provided by Alliance of Genome Resources, Apr 2022]"
"USP32","protein_coding","ENSG00000170832","Enables thiol-dependent deubiquitinase. Predicted to be involved in protein deubiquitination. Located in Golgi apparatus and cytosol. [provided by Alliance of Genome Resources, Apr 2022]"
"KIAA0232","protein_coding","ENSG00000170871","Predicted to enable ATP binding activity. [provided by Alliance of Genome Resources, Apr 2022]"
"RNF139","protein_coding","ENSG00000170881","The protein encoded by this gene is a multi-membrane spanning protein containing a RING-H2 finger. This protein is located in the endoplasmic reticulum, and has been shown to possess ubiquitin ligase activity. This gene was found to be interrupted by a t(3:8) translocation in a family with hereditary renal and non-medulary thyroid cancer. Studies of the Drosophila counterpart suggested that this protein may interact with tumor suppressor protein VHL, as well as with  COPS5/JAB1, a protein responsible for the degradation of tumor suppressor CDKN1B/P27KIP. [provided by RefSeq, Jul 2008]"
"DNAJC24","protein_coding","ENSG00000170946","Diphthamide is a unique posttranslationally modified histidine found only in translation elongation factor-2 (EEF2; MIM 130610). This modification is conserved from archaebacteria to humans and serves as the target for ADP-ribosylation and inactivation of EEF2 by diphtheria toxin (DT) and Pseudomonas exotoxin A. DPH4 is 1 of several enzymes involved in synthesis of diphthamide in EEF2 (Liu et al., 2004 [PubMed 15485916]).[supplied by OMIM, Mar 2008]"
"ZNF415","protein_coding","ENSG00000170954","Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Located in fibrillar center and microtubule cytoskeleton. [provided by Alliance of Genome Resources, Apr 2022]"
"C11orf24","protein_coding","ENSG00000171067","Located in Golgi apparatus and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"C1GALT1C1","protein_coding","ENSG00000171155","This gene encodes a type II transmembrane protein that is similar to the core 1 beta1,3-galactosyltransferase 1, which catalyzes the synthesis of the core-1 structure, also known as Thomsen-Friedenreich antigen, on O-linked glycans. This gene product lacks the galactosyltransferase activity itself, but instead acts as a molecular chaperone required for the folding, stability and full activity of the core 1 beta1,3-galactosyltransferase 1. Mutations in this gene have been associated with Tn syndrome. Alternatively spliced transcript variants encoding the same protein have been identified. [provided by RefSeq, Dec 2009]"
"CANT1","protein_coding","ENSG00000171302","This protein encoded by this gene belongs to the apyrase family. It functions as a calcium-dependent nucleotidase with a preference for UDP. Mutations in this gene are associated with Desbuquois dysplasia with hand anomalies. Alternatively spliced transcript variants have been noted for this gene.[provided by RefSeq, Mar 2010]"
"RSL1D1","protein_coding","ENSG00000171490","Enables mRNA 3'-UTR binding activity and mRNA 5'-UTR binding activity. Involved in regulation of apoptotic process and regulation of cellular senescence. Acts upstream of or within regulation of protein localization. Located in chromosome and nucleolus. [provided by Alliance of Genome Resources, Apr 2022]"
"ZIK1","protein_coding","ENSG00000171649","Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"ZNF570","protein_coding","ENSG00000171827","Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"MRM3","protein_coding","ENSG00000171861","Efficient translation of mitochondrial-derived transcripts requires proper assembly of the large subunit of the mitochondrial ribosome. Central to the biogenesis of this large subunit is the A-loop of mitochondrial 16S rRNA, which is modified by three rRNA methyltransferases located near mtDNA nucleoids. The protein encoded by this gene methylates G(1370) of 16S rRNA, and this modification is necessary for proper ribosomal large subnit assembly. Two transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Dec 2015]"
"USP19","protein_coding","ENSG00000172046","Protein ubiquitination controls many intracellular processes, including cell cycle progression, transcriptional activation, and signal transduction. This dynamic process, involving ubiquitin conjugating enzymes and deubiquitinating enzymes, adds and removes ubiquitin. Deubiquitinating enzymes are cysteine proteases that specifically cleave ubiquitin from ubiquitin-conjugated protein substrates. This protein is a ubiquitin protein ligase and plays a role in muscle wasting. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, May 2017]"
"TP53RK","protein_coding","ENSG00000172315","Enables p53 binding activity and protein serine/threonine kinase activity. Involved in protein phosphorylation. Located in cytoplasm and nucleus. Part of EKC/KEOPS complex. Implicated in Galloway-Mowat syndrome 4. [provided by Alliance of Genome Resources, Apr 2022]"
"PPP1CA","protein_coding","ENSG00000172531","The protein encoded by this gene is one of the three catalytic subunits of protein phosphatase 1 (PP1). This broadly expressed gene encodes the alpha subunit of the PP1 complex that associates with over 200 regulatory proteins to form holoenzymes which dephosphorylate their biological targets with high specificity. PP1 is a serine/threonine specific protein phosphatase known to be involved in the regulation of a variety of cellular processes, such as cell division, glycogen metabolism, muscle contractility, protein synthesis, and HIV-1 viral transcription. Increased PP1 activity has been observed in the end stage of heart failure. Studies suggest that PP1 is an important regulator of cardiac function and that PP1 deregulation is implicated in diabetes and multiple types of cancer. Three alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2020]"
"ZNF596","protein_coding","ENSG00000172748","Predicted to enable DNA-binding transcription repressor activity, RNA polymerase II-specific and RNA polymerase II transcription regulatory region sequence-specific DNA binding activity. Predicted to be involved in negative regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"DMXL1","protein_coding","ENSG00000172869","The protein encoded by this gene is a member of the WD repeat superfamily of proteins, which have regulatory functions. This gene is expressed in many tissue types including several types of eye tissue, and it has been associated with ocular phenotypes. In addition, it is upregulated in cultured cells that overexpress growth factor independence 1B, a transcription factor that is essential for hematopoietic cell development. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Nov 2014]"
"TADA2B","protein_coding","ENSG00000173011","TADA2B functions as a transcriptional adaptor protein that potentiates transcription through coordination of histone acetyltransferase (HAT) activity and by linking activation factors to basal transcriptional machinery (Barlev et al., 2003 [PubMed 12972612]).[supplied by OMIM, Apr 2010]"
"TNKS","protein_coding","ENSG00000173273","Enables histone binding activity; pentosyltransferase activity; and zinc ion binding activity. Involved in several processes, including negative regulation of maintenance of mitotic sister chromatid cohesion, telomeric; protein ADP-ribosylation; and regulation of nucleobase-containing compound metabolic process. Acts upstream of or within peptidyl-serine phosphorylation; peptidyl-threonine phosphorylation; and protein ADP-ribosylation. Located in several cellular components, including chromosome, telomeric region; mitotic spindle pole; and nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"","protein_coding","ENSG00000173867","Enables ubiquitin ligase-substrate adaptor activity and ubiquitin protein ligase binding activity. Involved in positive regulation of proteasomal ubiquitin-dependent protein catabolic process; protein ubiquitination; and protein-containing complex assembly. Part of Cul4A-RING E3 ubiquitin ligase complex. [provided by Alliance of Genome Resources, Apr 2022]"
"KLHL15","protein_coding","ENSG00000174010","This gene encodes a member of the kelch-like family of proteins that share a common domain structure consisting of an N-terminal broad-complex, tramtrack, bric-a-brac/poxvirus and zinc finger domain and C-terminal kelch repeat motifs. The encoded protein may be involved in protein ubiquitination and cytoskeletal organization. [provided by RefSeq, Apr 2009]"
"LEMD3","protein_coding","ENSG00000174106","This locus encodes a LEM domain-containing protein. The encoded protein functions to antagonize transforming growth factor-beta signaling at the inner nuclear membrane. Two transcript variants encoding different isoforms have been found for this gene. Mutations in this gene have been associated with osteopoikilosis, Buschke-Ollendorff syndrome and melorheostosis.[provided by RefSeq, Nov 2009]"
"KICS2","protein_coding","ENSG00000174206","Involved in cellular response to starvation; negative regulation of TORC1 signaling; and protein localization to lysosome. Located in intercellular bridge and lysosome. Part of KICSTOR complex. [provided by Alliance of Genome Resources, Apr 2022]"
"PRPF8","protein_coding","ENSG00000174231","Pre-mRNA splicing occurs in 2 sequential transesterification steps. The protein encoded by this gene is a component of both U2- and U12-dependent spliceosomes, and found to be essential for the catalytic step II in pre-mRNA splicing process. It contains several WD repeats, which function in protein-protein interactions. This protein has a sequence similarity to yeast Prp8 protein. This gene is a candidate gene for autosomal dominant retinitis pigmentosa. [provided by RefSeq, Jul 2008]"
"RALGAPA1","protein_coding","ENSG00000174373","This gene encodes a major subunit of the RAL-GTPase activating protein. A similar protein in mouse binds E12, a transcriptional regulator of immunoglobulin genes. The mouse protein also functions in skeletal muscle by binding to the regulatory 14-3-3 proteins upon stimulation with insulin or muscle contraction. A pseudogene of this gene has been identified on chromosome 9. [provided by RefSeq, Oct 2016]"
"C12orf76","protein_coding","ENSG00000174456","Predicted to be integral component of membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"AKIRIN1","protein_coding","ENSG00000174574","Predicted to enable transcription coregulator activity. Predicted to be involved in several processes, including myoblast migration involved in skeletal muscle regeneration; negative regulation of satellite cell differentiation; and positive regulation of lamellipodium assembly. Located in nuclear membrane and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"PABPC5","protein_coding","ENSG00000174740","This gene encodes a protein that binds to the polyA tail found at the 3' end of most eukaryotic mRNAs. It is thought to play a role in the regulation of mRNA metabolic processes in the cytoplasm. This gene is located in a gene-poor region within the X-specific 13d-sY43 subinterval of the chromosome Xq21.3/Yp11.2 homology block. It is located close to translocation breakpoints associated with premature ovarian failure, and is therefore a potential candidate gene for this disorder. [provided by RefSeq, May 2010]"
"ZNF654","protein_coding","ENSG00000175105","Predicted to enable DNA binding activity and DNA-binding transcription factor activity, RNA polymerase II-specific. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"MRPS22","protein_coding","ENSG00000175110","Mammalian mitochondrial ribosomal proteins are encoded by nuclear genes and help in protein synthesis within the mitochondrion. Mitochondrial ribosomes (mitoribosomes) consist of a small 28S subunit and a large 39S subunit. They have an estimated 75% protein to rRNA composition compared to prokaryotic ribosomes, where this ratio is reversed. Another difference between mammalian mitoribosomes and prokaryotic ribosomes is that the latter contain a 5S rRNA. Among different species, the proteins comprising the mitoribosome differ greatly in sequence, and sometimes in biochemical properties, which prevents easy recognition by sequence homology. This gene encodes a 28S subunit protein that does not seem to have a counterpart in prokaryotic and fungal-mitochondrial ribosomes. This gene lies telomeric of and is transcribed in the opposite direction from the forkhead box L2 gene. A pseudogene corresponding to this gene is found on chromosome Xq. [provided by RefSeq, Jul 2008]"
"PSMD2","protein_coding","ENSG00000175166","The 26S proteasome is a multicatalytic proteinase complex with a highly ordered structure composed of 2 complexes, a 20S core and a 19S regulator. The 20S core is composed of 4 rings of 28 non-identical subunits; 2 rings are composed of 7 alpha subunits and 2 rings are composed of 7 beta subunits. The 19S regulator is composed of a base, which contains 6 ATPase subunits and 2 non-ATPase subunits, and a lid, which contains up to 10 non-ATPase subunits. Proteasomes are distributed throughout eukaryotic cells at a high concentration and cleave peptides in an ATP/ubiquitin-dependent process in a non-lysosomal pathway. An essential function of a modified proteasome, the immunoproteasome, is the processing of class I MHC peptides. This gene encodes one of the non-ATPase subunits of the 19S regulator lid. In addition to participation in proteasome function, this subunit may also participate in the TNF signalling pathway since it interacts with the tumor necrosis factor type 1 receptor. A pseudogene has been identified on chromosome 1. Alternative splicing results in multiple transcript variants of this gene. [provided by RefSeq, Jul 2013]"
"AURKAIP1","protein_coding","ENSG00000175756","Acts upstream of or within positive regulation of proteolysis. Located in mitochondrion and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"JAKMIP2","protein_coding","ENSG00000176049","The protein encoded by this gene is reported to be a component of the Golgi matrix. It may act as a golgin protein by negatively regulating transit of secretory cargo and by acting as a structural scaffold of the Golgi. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Aug 2012]"
"USF3","protein_coding","ENSG00000176542","This gene encodes a large protein that contains a helix-loop-helix domain and a polyglutamine region. A deletion in the polyglutamine region was associated with risk for thyroid carcinoma. [provided by RefSeq, May 2017]"
"TALDO1","protein_coding","ENSG00000177156","Transaldolase 1 is a key enzyme of the nonoxidative pentose phosphate pathway providing ribose-5-phosphate for nucleic acid synthesis and NADPH for lipid biosynthesis. This pathway can also maintain glutathione at a reduced state and thus protect sulfhydryl groups and cellular integrity from oxygen radicals. The functional gene of transaldolase 1 is located on chromosome 11 and a pseudogene is identified on chromosome 1 but there are conflicting map locations. The second and third exon of this gene were developed by insertion of a retrotransposable element. This gene is thought to be involved in multiple sclerosis. [provided by RefSeq, Jul 2008]"
"NR2C2","protein_coding","ENSG00000177463","This gene encodes a protein that belongs to the nuclear hormone receptor family. Members of this family act as ligand-activated transcription factors and function in many biological processes such as development, cellular differentiation and homeostasis. The activated receptor/ligand complex is translocated to the nucleus where it binds to hormone response elements of target genes. The protein encoded by this gene plays a role in protecting cells from oxidative stress and damage induced by ionizing radiation. The lack of a similar gene in mouse results in growth retardation, severe spinal curvature, subfertility, premature aging, and prostatic intraepithelial neoplasia (PIN) development. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Apr 2014]"
"ATOX1","protein_coding","ENSG00000177556","This gene encodes a copper chaperone that plays a role in copper homeostasis by binding and transporting cytosolic copper to ATPase proteins in the trans-Golgi network for later incorporation to the ceruloplasmin. This protein also functions as an antioxidant against superoxide and hydrogen peroxide, and therefore, may play a significant role in cancer carcinogenesis. Because of its cytogenetic location, this gene represents a candidate gene for 5q-syndrome. [provided by RefSeq, Jul 2008]"
"TBL1XR1","protein_coding","ENSG00000177565","This gene is a member of the WD40 repeat-containing gene family and shares sequence similarity with transducin (beta)-like 1X-linked (TBL1X). The protein encoded by this gene is thought to be a component of both nuclear receptor corepressor (N-CoR) and histone deacetylase 3 (HDAC 3) complexes, and is required for transcriptional activation by a variety of transcription factors. Mutations in these gene have been associated with some autism spectrum disorders, and one finding suggests that haploinsufficiency of this gene may be a cause of intellectual disability with dysmorphism. Mutations in this gene as well as recurrent translocations involving this gene have also been observed in some tumors. [provided by RefSeq, Mar 2016]"
"CSTF2T","protein_coding","ENSG00000177613","Enables RNA binding activity. Predicted to be involved in pre-mRNA cleavage required for polyadenylation. Located in nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"RIC8A","protein_coding","ENSG00000177963","Predicted to enable G-protein alpha-subunit binding activity; GTPase activator activity; and guanyl-nucleotide exchange factor activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to act upstream of or within several processes, including basement membrane organization; gastrulation; and visual learning. Predicted to be located in membrane. Predicted to be active in cytoplasm and plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"BOLA1","protein_coding","ENSG00000178096","Located in mitochondrion. [provided by Alliance of Genome Resources, Apr 2022]"
"PPP1R42","protein_coding","ENSG00000178125","The protein encoded by this gene can interact with gamma-tubulin and PP1 phosphatase, a regulator of centrosome separation. The encoded protein is a positive regulator of PP1 phosphatase and thus plays a role in the control of centrosome integrity. [provided by RefSeq, Feb 2017]"
"SUZ12","protein_coding","ENSG00000178691","This zinc finger gene has been identified at the breakpoints of a recurrent chromosomal translocation reported in endometrial stromal sarcoma. Recombination of these breakpoints results in the fusion of this gene and JAZF1. The protein encoded by this gene contains a zinc finger domain in the C terminus of the coding region. [provided by RefSeq, Jul 2009]"
"RMI1","protein_coding","ENSG00000178966","Predicted to enable nucleotide binding activity. Predicted to be involved in double-strand break repair via homologous recombination and resolution of meiotic recombination intermediates. Predicted to act upstream of or within glucose homeostasis; reduction of food intake in response to dietary excess; and response to glucose. Located in nuclear body. [provided by Alliance of Genome Resources, Apr 2022]"
"KLHL28","protein_coding","ENSG00000179454",""
"BBS10","protein_coding","ENSG00000179941","This gene is a member of the Bardet-Biedl syndrome (BBS) gene family. Bardet-Biedl syndrome is an autosomal recessive disorder characterized by progressive retinal degeneration, obesity, polydactyly, renal malformation and cognitive disability. The proteins encoded by BBS gene family members are structurally diverse and the similar phenotypes exhibited by mutations in BBS gene family members is likely due to their shared roles in cilia formation and function. Many BBS proteins localize to the basal bodies, ciliary axonemes, and pericentriolar regions of cells. BBS proteins may also be involved in intracellular trafficking via microtubule-related transport. The protein encoded by this gene is likely not a ciliary protein but rather has distant sequence homology to type II chaperonins. As a molecular chaperone, this protein may affect the folding or stability of other ciliary or basal body proteins. Inhibition of this protein's expression impairs ciliogenesis in preadipocytes. Mutations in this gene cause Bardet-Biedl syndrome type 10. [provided by RefSeq, Jan 2010]"
"PSTK","protein_coding","ENSG00000179988","Predicted to enable kinase activity and tRNA binding activity. Predicted to be involved in phosphorylation; selenocysteinyl-tRNA(Sec) biosynthetic process; and translation. Predicted to act upstream of or within selenocysteine incorporation. [provided by Alliance of Genome Resources, Apr 2022]"
"MED14","protein_coding","ENSG00000180182","The activation of gene transcription is a multistep process that is triggered by factors that recognize transcriptional enhancer sites in DNA. These factors work with co-activators to direct transcriptional initiation by the RNA polymerase II apparatus. The protein encoded by this gene is a subunit of the CRSP (cofactor required for SP1 activation) complex, which, along with TFIID, is required for efficient activation by SP1. This protein is also a component of other multisubunit complexes e.g. thyroid hormone receptor-(TR-) associated proteins which interact with TR and facilitate TR function on DNA templates in conjunction with initiation factors and cofactors. This protein contains a bipartite nuclear localization signal. This gene is known to escape chromosome X-inactivation. [provided by RefSeq, Jul 2008]"
"PRKRA","protein_coding","ENSG00000180228","This gene encodes a protein kinase activated by double-stranded RNA which mediates the effects of interferon in response to viral infection. Mutations in this gene have been associated with dystonia. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Nov 2008]"
"TIGD2","protein_coding","ENSG00000180346","The protein encoded by this gene belongs to the tigger subfamily of the pogo superfamily of DNA-mediated transposons in humans. These proteins are related to DNA transposons found in fungi and nematodes, and more distantly to the Tc1 and mariner transposases. They are also very similar to the major mammalian centromere protein B. The exact function of this gene is not known. [provided by RefSeq, Jul 2008]"
"SLC36A4","protein_coding","ENSG00000180773","SLC36A4 belongs to the SLC36 family of amino acid transporters based on sequence similarity with other family members (e.g., SLC36A1; MIM 606561). SLC36 proteins contain about 500 amino acids and have 9 to 11 transmembrane domains. Unlike other SLC36 family members, which are proton-coupled amino acid transporters, SLC36A4 is a high-affinity/low-capacity non-proton-coupled amino acid transporter (Pillai and Meredith, 2011 [PubMed 21097500]).[supplied by OMIM, Feb 2011]"
"SSR4","protein_coding","ENSG00000180879","This gene encodes the delta subunit of the translocon-associated protein complex which is involved in translocating proteins across the endoplasmic reticulum membrane. The encoded protein is located in the Xq28 region and is arranged in a compact head-to-head manner with the isocitrate dehydrogenase 3 (NAD+) gamma gene and both genes are driven by a CpG-embedded bidirectional promoter. Alternate splicing results in multiple transcript variants.[provided by RefSeq, Mar 2011]"
"ZFP82","protein_coding","ENSG00000181007","Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"DIPK2A","protein_coding","ENSG00000181744","Involved in several processes, including cardiac muscle cell proliferation; negative regulation of smooth muscle cell apoptotic process; and positive regulation of protein kinase C activity. Located in Golgi membrane and extracellular space. Part of COPI vesicle coat. [provided by Alliance of Genome Resources, Apr 2022]"
"ZNF329","protein_coding","ENSG00000181894","Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II transcription regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"CCDC149","protein_coding","ENSG00000181982",""
"ARL6IP4","protein_coding","ENSG00000182196","Enables identical protein binding activity. Predicted to be involved in RNA splicing and mRNA processing. Predicted to be located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"AP1S2","protein_coding","ENSG00000182287","Adaptor protein complex 1 is found at the cytoplasmic face of coated vesicles located at the Golgi complex, where it mediates both the recruitment of clathrin to the membrane and the recognition of sorting signals within the cytosolic tails of transmembrane receptors. This complex is a heterotetramer composed of two large, one medium, and one small adaptin subunit. The protein encoded by this gene serves as the small subunit of this complex and is a member of the adaptin protein family. Transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jan 2013]"
"CEP63","protein_coding","ENSG00000182923","This gene encodes a protein with six coiled-coil domains. The protein is localized to the centrosome, a non-membraneous organelle that functions as the major microtubule-organizing center in animal cells. Several alternatively spliced transcript variants have been found, but their biological validity has not been determined. [provided by RefSeq, Jul 2008]"
"HMGN4","protein_coding","ENSG00000182952","The protein encoded by this gene, a member of the HMGN protein family, is thought to reduce the compactness of the chromatin fiber in nucleosomes, thereby enhancing transcription from chromatin templates. [provided by RefSeq, Mar 2013]"
"DAZAP2","protein_coding","ENSG00000183283","This gene encodes a proline-rich protein which interacts with the deleted in azoospermia (DAZ) and the deleted in azoospermia-like gene through the DAZ-like repeats. This protein also interacts with the transforming growth factor-beta signaling molecule SARA (Smad anchor for receptor activation), eukaryotic initiation factor 4G, and an E3 ubiquitinase that regulates its stability in splicing factor containing nuclear speckles. The encoded protein may function in various biological and pathological processes including spermatogenesis, cell signaling and transcription regulation, formation of stress granules during translation arrest, RNA splicing, and pathogenesis of multiple myeloma. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Oct 2008]"
"SELENOF","protein_coding","ENSG00000183291","The protein encoded by this gene belongs to the SEP15/selenoprotein M family. The exact function of this protein is not known; however, it has been found to associate with UDP-glucose:glycoprotein glucosyltransferase (UGTR), an endoplasmic reticulum(ER)-resident protein, which is involved in the quality control of protein folding. The association with UGTR retains this protein in the ER, where it may play a role in protein folding. It has also been suggested to have a role in cancer etiology. This protein is a selenoprotein, containing the rare amino acid selenocysteine (Sec). Sec is encoded by the UGA codon, which normally signals translation termination. The 3' UTRs of selenoprotein mRNAs contain a conserved stem-loop structure, designated the Sec insertion sequence (SECIS) element, that is necessary for the recognition of UGA as a Sec codon, rather than as a stop signal. Alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Nov 2016]"
"SF3A3","protein_coding","ENSG00000183431","This gene encodes subunit 3 of the splicing factor 3a protein complex. The splicing factor 3a heterotrimer includes subunits 1, 2 and 3 and is necessary for the in vitro conversion of 15S U2 snRNP into an active 17S particle that performs pre-mRNA splicing. Subunit 3 interacts with subunit 1 through its amino-terminus while the zinc finger domain of subunit 3 plays a role in its binding to the 15S U2 snRNP. This gene has a pseudogene on chromosome 20. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Mar 2016]"
"ASB7","protein_coding","ENSG00000183475","The protein encoded by this gene belongs to a family of ankyrin repeat proteins that, along with four other protein families, contains a C-terminal SOCS box motif. Growing evidence suggests that the SOCS box acts as a bridge between specific substrate-binding domains and the more generic proteins that comprise a large family of E3 ubiquitin protein ligases. In this way, SOCS box containing proteins may regulate protein turnover by targeting proteins for polyubiquination and, therefore, for proteasome-mediated degradation. Two alternative transcripts encoding different isoforms have been described. [provided by RefSeq, Jul 2008]"
"ZNF530","protein_coding","ENSG00000183647","Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"TMEM50A","protein_coding","ENSG00000183726","This gene is located in the RH gene locus, between the RHD and RHCE genes. The function of its protein product is unknown; however, its sequence has potential transmembrane domains suggesting that it may be an integral membrane protein. Its position between the RH genes suggests that polymorphisms in this gene may be tightly linked to RH haplotypes and may contribute to selective pressure for or against certain RH haplotypes. [provided by RefSeq, Jul 2008]"
"TBK1","protein_coding","ENSG00000183735","The NF-kappa-B (NFKB) complex of proteins is inhibited by I-kappa-B (IKB) proteins, which inactivate NFKB by trapping it in the cytoplasm. Phosphorylation of serine residues on the IKB proteins by IKB kinases marks them for destruction via the ubiquitination pathway, thereby allowing activation and nuclear translocation of the NFKB complex. The protein encoded by this gene is similar to IKB kinases and can mediate NFKB activation in response to certain growth factors. The protein is also an important kinase for antiviral innate immunity response. [provided by RefSeq, Sep 2021]"
"NR2C2AP","protein_coding","ENSG00000184162","Located in nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"TSSC4","protein_coding","ENSG00000184281","This gene is one of several tumor-suppressing subtransferable fragments located in the imprinted gene domain of 11p15.5, an important tumor-suppressor gene region. Alterations in this region have been associated with the Beckwith-Wiedemann syndrome, Wilms tumor, rhabdomyosarcoma, adrenocortical carcinoma, and lung, ovarian, and breast cancer. This gene is located among several imprinted genes; however, this gene, as well as the pan-hematopoietic expression gene (PHEMX), escapes imprinting. This gene may play a role in malignancies and disease that involve this region. Several transcript variants encoding two different isoforms have been found for this gene. [provided by RefSeq, Jul 2014]"
"ZNF93","protein_coding","ENSG00000184635","Enables DNA-binding transcription factor activity. Involved in negative regulation of transcription, DNA-templated and negative regulation of transposon integration. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"AMER1","protein_coding","ENSG00000184675","The protein encoded by this gene upregulates trancriptional activation by the Wilms tumor protein and interacts with many other proteins, including CTNNB1, APC, AXIN1, and AXIN2. Defects in this gene are a cause of osteopathia striata with cranial sclerosis (OSCS). [provided by RefSeq, May 2010]"
"PTRHD1","protein_coding","ENSG00000184924","This gene encodes the enzyme peptidyl-tRNA hydrolase. Peptidyl-tRNA hydrolases perform the essential function of recycling peptidyl-tRNAs. Mutations in this gene are associated with autosomal-recessive intellectual disability and parkinsonism. [provided by RefSeq, May 2017]"
"MRPL40","protein_coding","ENSG00000185608","Mammalian mitochondrial ribosomal proteins are encoded by nuclear genes and help in protein synthesis within the mitochondrion. Mitochondrial ribosomes (mitoribosomes) consist of a small 28S subunit and a large 39S subunit. They have an estimated 75% protein to rRNA composition compared to prokaryotic ribosomes, where this ratio is reversed. Another difference between mammalian mitoribosomes and prokaryotic ribosomes is that the latter contain a 5S rRNA. Among different species, the proteins comprising the mitoribosome differ greatly in sequence, and sometimes in biochemical properties, which prevents easy recognition by sequence homology. This gene encodes a 39S subunit protein. Deletions in this gene may contribute to the etiology of velo-cardio-facial syndrome and DiGeorge syndrome. [provided by RefSeq, Jul 2008]"
"YTHDF3","protein_coding","ENSG00000185728","This gene encodes a member of the YTH (YT521-B homology) domain protein family. The YTH domain is common in eukaryotes, is often found in the middle of the protein sequence, and may function in binding to RNA. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Apr 2013]"
"PIGP","protein_coding","ENSG00000185808","This gene encodes an enzyme involved in the first step of glycosylphosphatidylinositol (GPI)-anchor biosynthesis. The GPI-anchor is a glycolipid found on many blood cells that serves to anchor proteins to the cell surface. The encoded protein is a component of the GPI-N-acetylglucosaminyltransferase complex that catalyzes the transfer of N-acetylglucosamine (GlcNAc) from UDP-GlcNAc to phosphatidylinositol (PI). This gene is located in the Down Syndrome critical region on chromosome 21 and is a candidate for the pathogenesis of Down syndrome. This gene has multiple pseudogenes and is a member of the phosphatidylinositol glycan anchor biosynthesis gene family. Alternatively spliced transcript variants encoding different isoforms have been described. [provided by RefSeq, Feb 2016]"
"ZNF566","protein_coding","ENSG00000186017","Predicted to enable DNA-binding transcription repressor activity, RNA polymerase II-specific and RNA polymerase II transcription regulatory region sequence-specific DNA binding activity. Predicted to be involved in negative regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. Predicted to be integral component of membrane. [provided by Alliance of Genome Resources, Apr 2022]"
